generation, Top Error, Gen Error, Trial 0, Trial 1
335, -0.306594859059069, -0.306121308981418, -0.115356847595028, -0.0912073816312446, -0.100025632772879
336, -0.306594859059069, -0.302848585927046, -0.100025632772879, -0.099327534301917, -0.100222695797878
337, -0.306594859059069, -0.29405411982937, -0.100222695797878, -0.0848143401150745, -0.100222617818742
338, -0.306594859059069, -0.29656435178564, -0.100222617818742, -0.0988264013820342, -0.100025564541134
339, -0.306594859059069, -0.305658534890009, -0.100025564541134, -0.099370305858216, -0.115356847595028
340, -0.306594859059069, -0.306040356251894, -0.115356847595028, -0.0912073816312446, -0.0998579483875067
341, -0.306594859059069, -0.302724272243294, -0.0998579483875067, -0.099327544049309, -0.100222695797878
342, -0.306594859059069, -0.293991962987494, -0.100222695797878, -0.0848143401150745, -0.100222617818742
343, -0.306594859059069, -0.296783878814212, -0.100222617818742, -0.099327544049309, -0.100025632772879
344, -0.306594859059069, -0.305768332520167, -0.100025632772879, -0.099370305858216, -0.115356847595028
345, -0.306594859059069, -0.303019319295893, -0.115356847595028, -0.0848143401150745, -0.100099118361516
346, -0.306594859059069, -0.301334338752298, -0.100099118361516, -0.099327544049309, -0.100222695797878
347, -0.306594859059069, -0.296493517000081, -0.100222695797878, -0.0912073816312446, -0.100222617818742
348, -0.306594859059069, -0.298034655820505, -0.100222617818742, -0.099327544049309, -0.100025632772879
349, -0.306594859059069, -0.306393721023314, -0.100025632772879, -0.099370305858216, -0.115356847595028
350, -0.306594859059069, -0.306491791511233, -0.115356847595028, -0.0912073816312446, -0.100025632772879
351, -0.306594859059069, -0.303033832065649, -0.100025632772879, -0.099327544049309, -0.100222695797878
352, -0.306594859059069, -0.297343263656757, -0.100222695797878, -0.0912073816312446, -0.100222617818742
353, -0.306594859059069, -0.298459529148843, -0.100222617818742, -0.099327544049309, -0.100025632772879
354, -0.306606157687483, -0.306606157687483, -0.100025632772879, -0.099370305858216, -0.115356847595028
355, -0.306606157687483, -0.306598009843317, -0.115356847595028, -0.0912073816312446, -0.100025632772879
356, -0.306606157687483, -0.303086941231692, -0.100025632772879, -0.099327544049309, -0.100222695797878
357, -0.306606157687483, -0.297369857229346, -0.100222695797878, -0.0912073816312446, -0.100222695797878
358, -0.306606157687483, -0.298472864924706, -0.100222695797878, -0.099327544049309, -0.100025632772879
359, -0.306612825575414, -0.306612825575414, -0.100025632772879, -0.099370305858216, -0.115356847595028
360, -0.306612825575414, -0.306601343787283, -0.115356847595028, -0.0912073816312446, -0.100025632772879
361, -0.306612825575414, -0.303088608203674, -0.100025632772879, -0.099327544049309, -0.100222695797878
362, -0.306612825575414, -0.297370651725769, -0.100222695797878, -0.0912073816312446, -0.100222617818742
363, -0.306612825575414, -0.298222651849712, -0.100222617818742, -0.0988264013820342, -0.100025632772879
364, -0.306612825575414, -0.306304458320056, -0.100025632772879, -0.0995505838741118, -0.114810048143409
365, -0.306612825575414, -0.306173760433794, -0.114810048143409, -0.0912073816312446, -0.100025632772879
366, -0.306612825575414, -0.30287481652693, -0.100025632772879, -0.099327544049309, -0.100222695797878
367, -0.306612825575414, -0.297263755887397, -0.100222695797878, -0.0912073816312446, -0.100222617818742
368, -0.306612825575414, -0.298169203930526, -0.100222617818742, -0.0988264013820342, -0.100025632772879
369, -0.306612825575414, -0.30646099995202, -0.100025632772879, -0.0993703156056081, -0.115356847595028
370, -0.306612825575414, -0.3064415887829, -0.115356847595028, -0.0912073816312446, -0.0998579483875067
371, -0.306612825575414, -0.302924878761405, -0.0998579483875067, -0.099327524554525, -0.100222695797878
372, -0.306612825575414, -0.297288787004635, -0.100222695797878, -0.0912073816312446, -0.100222617818742
373, -0.306612825575414, -0.298468999501228, -0.100222617818742, -0.099327544049309, -0.100099050129771
374, -0.306647601542122, -0.306647601542122, -0.100099050129771, -0.099370305858216, -0.115356847595028
375, -0.306647601542122, -0.303338368819866, -0.115356847595028, -0.0848143401150745, -0.0998579483875067
376, -0.306647601542122, -0.301373239537712, -0.0998579483875067, -0.099327544049309, -0.100222617818742
377, -0.306647601542122, -0.296515350630143, -0.100222617818742, -0.0912073816312446, -0.100227462272589
378, -0.306647601542122, -0.297797423528822, -0.100227462272589, -0.0988264013820342, -0.100025632772879
379, -0.306647601542122, -0.306001705151663, -0.100025632772879, -0.099370305858216, -0.114810048143409
380, -0.306647601542122, -0.306075375546457, -0.114810048143409, -0.0912073816312446, -0.100131616166598
381, -0.306647601542122, -0.302878615780121, -0.100131616166598, -0.099327544049309, -0.100222695797878
382, -0.306647601542122, -0.297265655513993, -0.100222695797878, -0.0912073816312446, -0.100222617818742
383, -0.306647601542122, -0.298420725077461, -0.100222617818742, -0.099327544049309, -0.100025632772879
384, -0.306647601542122, -0.306586755651792, -0.100025632772879, -0.099370305858216, -0.115356847595028
385, -0.306717646970534, -0.306717646970534, -0.115356847595028, -0.0912073816312446, -0.100284309063003
386, -0.306717646970534, -0.30327608819297, -0.100284309063003, -0.099327524554525, -0.100222695797878
387, -0.306717646970534, -0.297464430709985, -0.100222695797878, -0.0912073816312446, -0.100222695797878
388, -0.306717646970534, -0.298520151665026, -0.100222695797878, -0.099327544049309, -0.100025632772879
389, -0.306735151542651, -0.306735151542651, -0.100025632772879, -0.099370305858216, -0.115554212789181
390, -0.306797673856407, -0.306797673856407, -0.115554212789181, -0.0912073816312446, -0.100098601749737
391, -0.306797673856407, -0.303223252852969, -0.100098601749737, -0.099327534301917, -0.100222695797878
392, -0.306797673856407, -0.297437974050417, -0.100222695797878, -0.0912073816312446, -0.100222617818742
393, -0.306797673856407, -0.298423042152987, -0.100222617818742, -0.099327544049309, -0.0998579483875067
394, -0.306797673856407, -0.306602754593945, -0.0998579483875067, -0.099370305858216, -0.115554212789181
395, -0.306797673856407, -0.303627808280602, -0.115554212789181, -0.0848143401150745, -0.100284309063003
396, -0.306797673856407, -0.301731178595396, -0.100284309063003, -0.099327544049309, -0.100222695797878
397, -0.306797673856407, -0.296620079147465, -0.100222695797878, -0.0912073816312446, -0.100078902270412
398, -0.306797673856407, -0.298026079120032, -0.100078902270412, -0.099327544049309, -0.100025632772879
399, -0.306797673856407, -0.306116032947268, -0.100025632772879, -0.099370305858216, -0.114810048143409
400, -0.306797673856407, -0.305995705554714, -0.114810048143409, -0.0912073816312446, -0.0998579483875067
401, -0.306797673856407, -0.302701946894704, -0.0998579483875067, -0.099327544049309, -0.100222695797878
402, -0.306797673856407, -0.297177321071284, -0.100222695797878, -0.0912073816312446, -0.100222617818742
403, -0.306797673856407, -0.298125986522469, -0.100222617818742, -0.0988264013820342, -0.100025632772879
404, -0.306797673856407, -0.30662820797932, -0.100025632772879, -0.0995505838741118, -0.115554212789181
405, -0.306837055731374, -0.306837055731374, -0.115554212789181, -0.0912073816312446, -0.100284309063003
406, -0.306837055731374, -0.303364269579253, -0.100284309063003, -0.099327544049309, -0.10027963031482
407, -0.306837055731374, -0.29753694967203, -0.10027963031482, -0.0912073816312446, -0.100222617818742
408, -0.306837055731374, -0.298305800822842, -0.100222617818742, -0.0988264013820342, -0.100025632772879
409, -0.306837055731374, -0.306627976121559, -0.100025632772879, -0.099370305858216, -0.115554212789181
410, -0.306837055731374, -0.306707601657432, -0.115554212789181, -0.0912073816312446, -0.100025632772879
411, -0.306837055731374, -0.303141737138749, -0.100025632772879, -0.099327544049309, -0.100222695797878
412, -0.306837055731374, -0.294280555818257, -0.100222695797878, -0.0849740608811446, -0.100222617818742
413, -0.306837055731374, -0.296677603895956, -0.100222617818742, -0.0988264013820342, -0.100025632772879
414, -0.306837055731374, -0.305904016666064, -0.100025632772879, -0.0995505838741118, -0.115554212789181
415, -0.306837055731374, -0.306261779736998, -0.115554212789181, -0.0912073816312446, -0.0998579483875067
416, -0.306837055731374, -0.302834983985846, -0.0998579483875067, -0.099327544049309, -0.100222695797878
417, -0.306837055731374, -0.297243878606423, -0.100222695797878, -0.0912073816312446, -0.100222695797878
418, -0.306837055731374, -0.298409875613245, -0.100222695797878, -0.099327544049309, -0.100025632772879
419, -0.306837055731374, -0.30668001351676, -0.100025632772879, -0.099370305858216, -0.115554212789181
420, -0.306837055731374, -0.306733620355032, -0.115554212789181, -0.0912073816312446, -0.100025632772879
421, -0.306837055731374, -0.303154746487549, -0.100025632772879, -0.099327544049309, -0.100222695797878
422, -0.306837055731374, -0.297403720867707, -0.100222695797878, -0.0912073816312446, -0.100222617818742
423, -0.306837055731374, -0.298239186420681, -0.100222617818742, -0.0988264013820342, -0.100025632772879
424, -0.306837055731374, -0.306594668920478, -0.100025632772879, -0.099370305858216, -0.115554212789181
425, -0.306837055731374, -0.306690948056891, -0.115554212789181, -0.0912073816312446, -0.100025632772879
426, -0.306837055731374, -0.303133410338479, -0.100025632772879, -0.099327544049309, -0.100222695797878
427, -0.306837055731374, -0.297393052793172, -0.100222695797878, -0.0912073816312446, -0.100222617818742
428, -0.306837055731374, -0.298484423717051, -0.100222617818742, -0.099327544049309, -0.100025632772879
429, -0.306837055731374, -0.306717287568663, -0.100025632772879, -0.099370305858216, -0.115554212789181
430, -0.306837055731374, -0.303555736622899, -0.115554212789181, -0.0848143401150745, -0.100025632772879
431, -0.306837055731374, -0.301493907857749, -0.100025632772879, -0.099327544049309, -0.100078902270412
432, -0.306837055731374, -0.296501404789073, -0.100078902270412, -0.0912073816312446, -0.100222617818742
433, -0.306837055731374, -0.297954757522315, -0.100222617818742, -0.099327544049309, -0.0998579483875067
434, -0.306837055731374, -0.306086668963671, -0.0998579483875067, -0.0995505838741118, -0.114810048143409
435, -0.306837055731374, -0.302868344997517, -0.114810048143409, -0.0848143401150745, -0.100025632772879
436, -0.306837055731374, -0.301150212045058, -0.100025632772879, -0.099327544049309, -0.100078902270412
437, -0.306837055731374, -0.296329595872296, -0.100078902270412, -0.0912073816312446, -0.100222695797878
438, -0.306837055731374, -0.297868892053495, -0.100222695797878, -0.099327544049309, -0.0998579483875067
439, -0.306837055731374, -0.306415818552147, -0.0998579483875067, -0.0995505838741118, -0.115554212789181
440, -0.306837055731374, -0.30651768068004, -0.115554212789181, -0.0912073816312446, -0.0998579483875067
441, -0.306837055731374, -0.302962895467799, -0.0998579483875067, -0.099327544049309, -0.100222617818742
442, -0.306837055731374, -0.297307756368263, -0.100222617818742, -0.0912073816312446, -0.100222617818742
443, -0.306837055731374, -0.298191204170959, -0.100222617818742, -0.0988264013820342, -0.100025632772879
444, -0.306837055731374, -0.306570677795617, -0.100025632772879, -0.099370305858216, -0.115554212789181
445, -0.306837055731374, -0.306595110301775, -0.115554212789181, -0.0912073816312446, -0.0998579483875067
446, -0.306837055731374, -0.302751077934597, -0.0998579483875067, -0.0988264013820342, -0.100222695797878
447, -0.306837055731374, -0.297201886591231, -0.100222695797878, -0.0912073816312446, -0.100222617818742
448, -0.306837055731374, -0.29838884061608, -0.100222617818742, -0.099327544049309, -0.100025632772879
449, -0.306837055731374, -0.30638755270324, -0.100025632772879, -0.0995505838741118, -0.114810048143409
450, -0.306837055731374, -0.306215307625386, -0.114810048143409, -0.0912073816312446, -0.100025632772879
451, -0.306837055731374, -0.302895590122726, -0.100025632772879, -0.099327544049309, -0.100222695797878
452, -0.306837055731374, -0.29407762192721, -0.100222695797878, -0.0848143401150745, -0.100222617818742
453, -0.306837055731374, -0.296612845628879, -0.100222617818742, -0.0988264013820342, -0.100099050129771
454, -0.306837055731374, -0.305195158777122, -0.100099050129771, -0.0995505838741118, -0.114127837921482
455, -0.306837055731374, -0.302081484793279, -0.114127837921482, -0.0848143401150745, -0.100025632772879
456, -0.306837055731374, -0.300828678706672, -0.100025632772879, -0.099327544049309, -0.100222695797878
457, -0.306837055731374, -0.296240725966837, -0.100222695797878, -0.0912073816312446, -0.100222695797878
458, -0.306837055731374, -0.297908299293451, -0.100222695797878, -0.099327544049309, -0.100025632772879
459, -0.306837055731374, -0.306429225356863, -0.100025632772879, -0.099370305858216, -0.115554212789181
460, -0.306837055731374, -0.306608226275084, -0.115554212789181, -0.0912073816312446, -0.100025632772879
461, -0.306837055731374, -0.303020152683842, -0.100025632772879, -0.099327544049309, -0.100078902270412
462, -0.306837055731374, -0.29726452720212, -0.100078902270412, -0.0912073816312446, -0.100222617818742
463, -0.306837055731374, -0.298420160921525, -0.100222617818742, -0.099327544049309, -0.100025632772879
464, -0.306837055731374, -0.306638032404052, -0.100025632772879, -0.099370305858216, -0.115459965255486
465, -0.306837055731374, -0.303468985273746, -0.115459965255486, -0.0848143401150745, -0.100025632772879
466, -0.306837055731374, -0.301522428946906, -0.100025632772879, -0.099327544049309, -0.100222695797878
467, -0.306837055731374, -0.296587562097385, -0.100222695797878, -0.0912073816312446, -0.100222617818742
468, -0.306837055731374, -0.298081678369157, -0.100222617818742, -0.099327544049309, -0.100025632772879
469, -0.306837055731374, -0.306515914894717, -0.100025632772879, -0.099370305858216, -0.115554212789181
470, -0.306837055731374, -0.30665157104401, -0.115554212789181, -0.0912073816312446, -0.100025632772879
471, -0.306837055731374, -0.302863150498401, -0.100025632772879, -0.0988264013820342, -0.100222695797878
472, -0.306837055731374, -0.297257922873133, -0.100222695797878, -0.0912073816312446, -0.100222617818742
473, -0.306837055731374, -0.298416858757031, -0.100222617818742, -0.099327544049309, -0.100025632772879
474, -0.306837055731374, -0.306773644096601, -0.100025632772879, -0.0995505838741118, -0.115554212789181
475, -0.306837055731374, -0.303583914886868, -0.115554212789181, -0.0848143401150745, -0.100025632772879
476, -0.306837055731374, -0.301579996101083, -0.100025632772879, -0.099327524554525, -0.100222919987895
477, -0.306837055731374, -0.296616457769482, -0.100222919987895, -0.0912073816312446, -0.100222617818742
478, -0.306837055731374, -0.297845554871569, -0.100222617818742, -0.0988264013820342, -0.100025632772879
479, -0.306837055731374, -0.306376447872989, -0.100025632772879, -0.0993274953123488, -0.115554212789181
480, -0.306837055731374, -0.306581837533146, -0.115554212789181, -0.0912073816312446, -0.100025632772879
481, -0.306837055731374, -0.302828244753401, -0.100025632772879, -0.0988264013820342, -0.100222617818742
482, -0.306837055731374, -0.294043910252979, -0.100222617818742, -0.0848143401150745, -0.100222617818742
483, -0.306837055731374, -0.296559281113317, -0.100222617818742, -0.0988264013820342, -0.100025632772879
484, -0.306837055731374, -0.305181925394285, -0.100025632772879, -0.0982247241131942, -0.115554212789181
485, -0.306837055731374, -0.305984576293795, -0.115554212789181, -0.0912073816312446, -0.100025632772879
486, -0.306837055731374, -0.30278022445693, -0.100025632772879, -0.099327544049309, -0.100222695797878
487, -0.306837055731374, -0.294019939094312, -0.100222695797878, -0.0848143401150745, -0.100222617818742
488, -0.306837055731374, -0.296547295533984, -0.100222617818742, -0.0988264013820342, -0.100025632772879
489, -0.306837055731374, -0.30574872347713, -0.100025632772879, -0.099370305858216, -0.115554212789181
490, -0.306837055731374, -0.306267975335217, -0.115554212789181, -0.0912073816312446, -0.100025632772879
491, -0.306837055731374, -0.302921923977641, -0.100025632772879, -0.099327544049309, -0.100222695797878
492, -0.306837055731374, -0.297287309612753, -0.100222695797878, -0.0912073816312446, -0.100222617818742
493, -0.306837055731374, -0.298180980793204, -0.100222617818742, -0.0988264013820342, -0.100025632772879
494, -0.306837055731374, -0.30656556610674, -0.100025632772879, -0.099370305858216, -0.115554212789181
495, -0.306837055731374, -0.306676396650022, -0.115554212789181, -0.0912073816312446, -0.100025632772879
496, -0.306837055731374, -0.303126134635044, -0.100025632772879, -0.099327544049309, -0.100222695797878
497, -0.306837055731374, -0.297389414941454, -0.100222695797878, -0.0912073816312446, -0.100222617818742
498, -0.306837055731374, -0.298285025154414, -0.100222617818742, -0.0988264013820342, -0.100131616166598
499, -0.306837055731374, -0.306670579984204, -0.100131616166598, -0.099370305858216, -0.115554212789181
500, -0.306837055731374, -0.108504367628453, -0.101289928005632, -0.115718807251274
501, -0.306837055731374, -0.214579748517024, -0.114382800455237, -0.102803493295185, -0.114933684064124
502, -0.306837055731374, -0.26028938129995, -0.114933684064124, -0.0912073816312446, -0.0998579483875067
503, -0.306837055731374, -0.279499681921185, -0.0998579483875067, -0.0988264013820342, -0.100025632772879
504, -0.306837055731374, -0.29720717154351, -0.100025632772879, -0.0995505741267197, -0.115338454266237
505, -0.306837055731374, -0.305949401315967, -0.115338454266237, -0.099327544049309, -0.100025632772879
506, -0.306837055731374, -0.302512026644811, -0.100025632772879, -0.0988264013820342, -0.100222617818742
507, -0.306837055731374, -0.297051398355503, -0.100222617818742, -0.0912073816312446, -0.100160770616208
508, -0.306837055731374, -0.298032101563312, -0.100160770616208, -0.0988264013820342, -0.100025632772879
509, -0.306837055731374, -0.306581260626046, -0.100025632772879, -0.0995505741267197, -0.115554212789181
510, -0.31049375378507, -0.31049375378507, -0.115554212789181, -0.0988264013820342, -0.100025632772879
511, -0.31049375378507, -0.305034774213, -0.100025632772879, -0.099327544049309, -0.100222617818742
512, -0.31049375378507, -0.298161361025246, -0.100222617818742, -0.0912073816312446, -0.0998579483875067
513, -0.31049375378507, -0.298602400924784, -0.0998579483875067, -0.099327544049309, -0.0998579483875067
514, -0.31049375378507, -0.306782568114096, -0.0998579483875067, -0.0995505741267197, -0.115554212789181
515, -0.310594407529095, -0.310594407529095, -0.115554212789181, -0.0988264013820342, -0.100025632772879
516, -0.310594407529095, -0.304834529751375, -0.100025632772879, -0.0988264013820342, -0.100222617818742
517, -0.310594407529095, -0.294864718036349, -0.100222617818742, -0.0848143401150745, -0.0998579483875067
518, -0.310594407529095, -0.296787350289384, -0.0998579483875067, -0.0988264013820342, -0.100025632772879
519, -0.310594407529095, -0.305958884989082, -0.100025632772879, -0.0995505741267197, -0.115554212789181
520, -0.310594407529095, -0.310182565966588, -0.115554212789181, -0.0988264013820342, -0.100025632772879
521, -0.310594407529095, -0.304879180303759, -0.100025632772879, -0.099327544049309, -0.100222617818742
522, -0.310594407529095, -0.298167406263312, -0.100222617818742, -0.0912073816312446, -0.100025632772879
523, -0.310594407529095, -0.298522536595552, -0.100025632772879, -0.0988264013820342, -0.100025632772879
524, -0.310594407529095, -0.306736305018346, -0.100025632772879, -0.099370305858216, -0.115554134810045
525, -0.310821808325289, -0.310821808325289, -0.115554134810045, -0.099327544049309, -0.100025632772879
526, -0.310821808325289, -0.305198801483109, -0.100025632772879, -0.099327544049309, -0.100222617818742
527, -0.310821808325289, -0.298243374660301, -0.100222617818742, -0.0912073816312446, -0.0998579483875067
528, -0.310821808325289, -0.298393236051748, -0.0998579483875067, -0.0988264013820342, -0.0998587476736545
529, -0.310821808325289, -0.306678385320652, -0.0998587476736545, -0.0995505741267197, -0.115554212789181
530, -0.310821808325289, -0.31079288746601, -0.115554212789181, -0.099327544049309, -0.100025632772879
531, -0.310821808325289, -0.304933769719832, -0.100025632772879, -0.0988264013820342, -0.100222617818742
532, -0.310821808325289, -0.29491429903101, -0.100222617818742, -0.0848143401150745, -0.0998578704083704
533, -0.310821808325289, -0.296728269351852, -0.0998578704083704, -0.0988264208768183, -0.0998579483875067
534, -0.310821808325289, -0.30584550232763, -0.0998579483875067, -0.0995505741267197, -0.115554212789181
535, -0.310821808325289, -0.310042032443176, -0.115554212789181, -0.0988264013820342, -0.0998579483875067
536, -0.310821808325289, -0.304474539005298, -0.0998579483875067, -0.0988264013820342, -0.100222695797878
537, -0.310821808325289, -0.294684761652878, -0.100222695797878, -0.0848143401150745, -0.0998579483875067
538, -0.310821808325289, -0.296697337981777, -0.0998579483875067, -0.0988264013820342, -0.100025564541134
539, -0.310821808325289, -0.305913844719406, -0.100025564541134, -0.0995505741267197, -0.115554212789181
540, -0.310821808325289, -0.310076203639064, -0.115554212789181, -0.0988264013820342, -0.0998579483875067
541, -0.310821808325289, -0.304742156947311, -0.0998579483875067, -0.099327544049309, -0.100222617818742
542, -0.310821808325289, -0.298013297861834, -0.100222617818742, -0.0912073816312446, -0.0998544393263701
543, -0.310821808325289, -0.29861047649998, -0.0998544393263701, -0.0993275830388772, -0.100025632772879
544, -0.310821808325289, -0.30687044809438, -0.100025632772879, -0.0995505741267197, -0.115554212789181
545, -0.310821808325289, -0.310552750795982, -0.115554212789181, -0.0988264013820342, -0.0998544393263701
546, -0.310821808325289, -0.304978675995202, -0.0998544393263701, -0.099327544049309, -0.100222617818742
547, -0.310821808325289, -0.298133311916347, -0.100222617818742, -0.0912073816312446, -0.0998579483875067
548, -0.310821808325289, -0.298425789871003, -0.0998579483875067, -0.0988264013820342, -0.100033918056118
549, -0.310821808325289, -0.306782247421511, -0.100033918056118, -0.0995505741267197, -0.115554212789181
550, -0.31084896115806, -0.31084896115806, -0.115554212789181, -0.099327544049309, -0.100033918056118
551, -0.31084896115806, -0.305233588224587, -0.100033918056118, -0.099327544049309, -0.100256753185688
552, -0.31084896115806, -0.298361677907199, -0.100256753185688, -0.0912073816312446, -0.100025632772879
553, -0.31084896115806, -0.298546177081467, -0.100025632772879, -0.0988264013820342, -0.099878642100821
554, -0.31084896115806, -0.306764803049094, -0.099878642100821, -0.0995505741267197, -0.115554212789181
555, -0.31084896115806, -0.310585524996594, -0.115554212789181, -0.0988264013820342, -0.100025632772879
556, -0.31084896115806, -0.30460706328141, -0.100025632772879, -0.0988264013820342, -0.0997765674113124
557, -0.31084896115806, -0.297724480355737, -0.0997765674113124, -0.0912073816312446, -0.0998579483875067
558, -0.31084896115806, -0.298133389256392, -0.0998579483875067, -0.0988264013820342, -0.0998579483875067
559, -0.31084896115806, -0.306457928145648, -0.0998579483875067, -0.099370305858216, -0.115554212789181
560, -0.31084896115806, -0.310432087544871, -0.115554212789181, -0.0988264013820342, -0.100025632772879
561, -0.31084896115806, -0.305002376636477, -0.100025632772879, -0.099327544049309, -0.100219488905895
562, -0.31084896115806, -0.298143597780562, -0.100219488905895, -0.0912073816312446, -0.0998579483875067
563, -0.31084896115806, -0.298426790161491, -0.0998579483875067, -0.0988264013820342, -0.100025632772879
564, -0.31084896115806, -0.306313634829744, -0.100025632772879, -0.099370305858216, -0.114804540866903
565, -0.31084896115806, -0.309901262733094, -0.114804540866903, -0.0988264013820342, -0.0998579483875067
566, -0.31084896115806, -0.304404115160688, -0.0998579483875067, -0.0988264013820342, -0.100222617818742
567, -0.31084896115806, -0.297929873691777, -0.100222617818742, -0.0912073816312446, -0.100025632772879
568, -0.31084896115806, -0.298403770309784, -0.100025632772879, -0.0988264013820342, -0.100025632772879
569, -0.31084896115806, -0.30657078252347, -0.100025632772879, -0.099370305858216, -0.115341856106061
570, -0.31084896115806, -0.310382336392222, -0.115341856106061, -0.0988264013820342, -0.100025632772879
571, -0.31084896115806, -0.304466450168862, -0.100025632772879, -0.0983023133538825, -0.100222617818742
572, -0.31084896115806, -0.297877199003178, -0.100222617818742, -0.0912073816312446, -0.0998579483875067
573, -0.31084896115806, -0.298210148223187, -0.0998579483875067, -0.0988264013820342, -0.0998587476736545
574, -0.31084896115806, -0.306586841406371, -0.0998587476736545, -0.0995505741267197, -0.115554212789181
575, -0.31084896115806, -0.310496544175232, -0.115554212789181, -0.0988264013820342, -0.100025632772879
576, -0.31084896115806, -0.305036169408081, -0.100025632772879, -0.099327544049309, -0.100222617818742
577, -0.31084896115806, -0.294965537864702, -0.100222617818742, -0.0848143401150745, -0.0998579483875067
578, -0.31084896115806, -0.297004888987586, -0.0998579483875067, -0.099327544049309, -0.0998587476736545
579, -0.31084896115806, -0.305885529191494, -0.0998587476736545, -0.0995505741267197, -0.115356847595028
580, -0.31084896115806, -0.310047205470718, -0.115356847595028, -0.0988264013820342, -0.100025632772879
581, -0.31084896115806, -0.304828562865601, -0.100025632772879, -0.099327534301917, -0.100256753185688
582, -0.31084896115806, -0.294962644469621, -0.100256753185688, -0.0848143401150745, -0.100025632772879
583, -0.31084896115806, -0.297170727032344, -0.100025632772879, -0.099327544049309, -0.100025632772879
584, -0.31084896115806, -0.305778491037675, -0.100025632772879, -0.0995505741267197, -0.114810048143409
585, -0.31084896115806, -0.309720286667998, -0.114810048143409, -0.0988264013820342, -0.100025632772879
586, -0.31084896115806, -0.304648074770336, -0.100025632772879, -0.099327534301917, -0.100222695797878
587, -0.31084896115806, -0.298051892486169, -0.100222695797878, -0.0912073816312446, -0.100025632772879
588, -0.31084896115806, -0.298380937514294, -0.100025632772879, -0.0988264013820342, -0.0998579483875067
589, -0.31084896115806, -0.306299754085965, -0.0998579483875067, -0.0995505741267197, -0.114810048143409
590, -0.31084896115806, -0.309897743695812, -0.114810048143409, -0.0988264013820342, -0.0998592837802171
591, -0.31084896115806, -0.304403023338403, -0.0998592837802171, -0.0988264013820342, -0.100222617818742
592, -0.31084896115806, -0.297929293664762, -0.100222617818742, -0.0912073816312446, -0.100025564541134
593, -0.31084896115806, -0.298319603987719, -0.100025564541134, -0.0988264013820342, -0.0998579483875067
594, -0.31084896115806, -0.306452352914235, -0.0998579483875067, -0.099370305858216, -0.115356847595028
595, -0.31084896115806, -0.310581188665725, -0.115356847595028, -0.099327544049309, -0.100025632772879
596, -0.31084896115806, -0.30482792031969, -0.100025632772879, -0.0988264013820342, -0.100222617818742
597, -0.31084896115806, -0.298056179548023, -0.100222617818742, -0.0912073816312446, -0.0998544393263701
598, -0.31084896115806, -0.298381326514653, -0.0998544393263701, -0.0988264013820342, -0.100025632772879
599, -0.31084896115806, -0.306293656644578, -0.100025632772879, -0.099370305858216, -0.114810048143409
600, -0.31084896115806, -0.30997786947145, -0.114810048143409, -0.0988264013820342, -0.100025632772879
601, -0.31084896115806, -0.30477683205619, -0.100025632772879, -0.099327544049309, -0.100222617818742
602, -0.31084896115806, -0.298116232139527, -0.100222617818742, -0.0912073816312446, -0.100025632772879
603, -0.31084896115806, -0.298672426958972, -0.100025632772879, -0.099327544049309, -0.0998754449562298
604, -0.31084896115806, -0.306727646818475, -0.0998754449562298, -0.0995505741267197, -0.115356847595028
605, -0.31084896115806, -0.310722978259465, -0.115356847595028, -0.099327544049309, -0.100033918056118
606, -0.31084896115806, -0.305144005889788, -0.100033918056118, -0.0993084196661143, -0.100222695797878
607, -0.31084896115806, -0.29510333728781, -0.100222695797878, -0.0848143401150745, -0.100025632772879
608, -0.31084896115806, -0.296906659915115, -0.100025632772879, -0.0988264013820342, -0.0998579483875067
609, -0.31084896115806, -0.305836015012185, -0.0998579483875067, -0.0995505741267197, -0.115356847595028
610, -0.31084896115806, -0.3102730197147, -0.115356847595028, -0.099327544049309, -0.100025632772879
611, -0.31084896115806, -0.304914844986218, -0.100025632772879, -0.0993084196661143, -0.100222617818742
612, -0.31084896115806, -0.298185238604541, -0.100222617818742, -0.0912073816312446, -0.100025632772879
613, -0.31084896115806, -0.298447610573481, -0.100025632772879, -0.0988264013820342, -0.0998579483875067
614, -0.31084896115806, -0.306606490341368, -0.0998579483875067, -0.0995505741267197, -0.115356847595028
615, -0.31084896115806, -0.310323843852968, -0.115356847595028, -0.0988264013820342, -0.0998579483875067
616, -0.31084896115806, -0.304615405720626, -0.0998579483875067, -0.0988264013820342, -0.100222617818742
617, -0.31084896115806, -0.297951676779059, -0.100222617818742, -0.0912073816312446, -0.0998579483875067
618, -0.31084896115806, -0.298581400994377, -0.0998579483875067, -0.099327544049309, -0.100025632772879
619, -0.31084896115806, -0.30666709361025, -0.100025632772879, -0.099370305858216, -0.115356847595028
620, -0.31084896115806, -0.31035414548741, -0.115356847595028, -0.0988264013820342, -0.0998579483875067
621, -0.31084896115806, -0.304881127871484, -0.0998579483875067, -0.099327544049309, -0.100222617818742
622, -0.31084896115806, -0.294888017096403, -0.100222617818742, -0.0848143401150745, -0.0998579483875067
623, -0.31084896115806, -0.296715557269799, -0.0998579483875067, -0.0988264013820342, -0.0998587476736545
624, -0.31084896115806, -0.305374575834286, -0.0998587476736545, -0.099370305858216, -0.114804540866903
625, -0.31084896115806, -0.309515575428051, -0.114804540866903, -0.0988264013820342, -0.100025632772879
